title	score	num_comm	created	content
Congenital malformation frequencies in children from the Bryansk region following the Chernobyl disaster (2000–2017): synergistic effects of radioactive and chemical pollutants on the frequencies of multiple congenital malformations	13	1	2020-10-18 09:49:36	
Cold‐induced chromatin compaction and nuclear retention of clock mRNAs resets the circadian rhythm	14	1	2020-10-16 12:26:43	
When Not Choosing Leads to Not Liking: Choice-Induced Preference in Infancy	12	1	2020-10-15 19:24:17	
A team of scientists have described the earliest (around 215 million years ago) known example of dentary bone with two rows of cusps on molars and double-rooted teeth. The new findings offer insight into mammal tooth evolution, particularly the development of double-rooted teeth.	13	0	2020-10-14 22:01:31	
Differences in carbon emissions reduction between countries pursuing renewable electricity versus nuclear power	15	5	2020-10-12 15:14:08	
Depression and Toxoplasma gondii infection: assess the possible relationship through a seromolecular case–control study	12	5	2020-10-07 01:08:33	
Correlation of the two most frequent HLA haplotypes in the Italian population to the differential regional incidence of Covid‑19	13	0	2020-10-06 16:46:51	
DNA Strands Trigger the Intracellular Release of Drugs from Mucin-Based Nanocarriers	12	1	2020-10-03 12:42:05	
Sleep disturbances in bereavement: A systematic review	14	0	2020-10-02 22:45:03	
Some Physicists See Tentative Evidence of Cosmic Strings from the Big Bang	13	0	2020-09-30 02:42:18	
Auto-antibodies against type I IFNs in patients with life-threatening COVID-19	12	2	2020-09-27 06:02:18	
Changing Age Distribution of the COVID-19 Pandemic in the US	11	2	2020-09-23 21:34:46	
Injectable Hydrogels for Sustained Codelivery of Subunit Vaccines Enhance Humoral Immunity	12	3	2020-09-23 13:57:00	
Forelimb force direction and magnitude independently controlled by spinal modules in the macaque	13	1	2020-10-20 04:37:19	
Quotation errors in general science journals | Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences	12	0	2020-10-16 13:48:16	
Researchers have developed a unique method to predict epidemics by combining several sources of data. The forecasts can be used, when planning healthcare provision, such that resources can be distributed in the best possible manner and give everyone the best possible care during an epidemic.	11	0	2020-10-15 20:32:38	
Magnitude, demographics and dynamics of the effect of the first wave of the COVID-19 pandemic on all-cause mortality in 21 industrialized countries	13	0	2020-10-14 18:56:54	
Low frequency radio observations of the ‘quiet’ corona during the descending phase of sunspot cycle 24	13	0	2020-10-13 13:45:52	
Chemists Create New Crystal Form of Insecticide, Boosting Its Ability to Fight Mosquitoes and Malaria:Researchers use a simple, inexpensive technique to develop a new fast-acting form of deltamethrin that may help with growing insecticide resistance	12	1	2020-10-13 12:50:16	
New Clues to Chemical Origins of Metabolism at Dawn of Life	12	0	2020-10-12 20:33:34	
Clean 2D superconductivity in a bulk van der Waals superlattice	12	0	2020-10-12 02:05:54	
Researchers scoured the DNA of more than 11,000 people in Iceland for genetic variants that influence odour perception. They found that a mutation in a gene that encodes a specific odour receptor in the nasal cavity affects a person’s perception of a compound in spoiled and fermented fish.	12	2	2020-10-09 12:18:44	
Gene drive technology, in which bioengineered genes are forced to spread through a population, could one day be used to suppress infections with cytomegalovirus, a type of herpes virus.	12	1	2020-10-01 23:10:08	
Coins are widely used as measure of size in scientific publications. I have collected and analyzed over hundred examples.	12	3	2020-09-29 15:32:57	
An ultra-compact x-ray free-electron laser	12	2	2020-09-28 18:50:00	
LoCHAid: An ultra-low-cost hearing aid for age-related hearing loss	11	2	2020-09-27 02:06:06	
Five unapproved drugs found in cognitive enhancement supplements	13	1	2020-09-25 02:47:51	
Those funky cheese smells allow microbes to “talk” to and feed each other: Researchers discover that bacteria that ripen cheese respond to the volatile gases produced by cheese fungi	50	5	2020-10-22 11:48:28	
Interacting Infrastructure Disruptions Due to Environmental Events and Long‐Term Climate Change	10	1	2020-10-19 16:54:57	
Language prediction mechanisms in human auditory cortex	12	0	2020-10-19 15:29:57	
A Ca2+-Dependent Switch Activates Axonal Casein Kinase 2α Translation and Drives G3BP1 Granule Disassembly for Axon Regeneration	13	9	2020-10-15 20:44:31	
Rapid characterization and calibration of optical spectrometers with excess noise in multiwavelength light instead of single-wavelength lasers	13	1	2020-10-13 20:32:56	
A Thalamic Orphan Receptor Drives Variability in Short-Term Memory	13	0	2020-10-10 09:44:37	
New research discusses how immune cells can recognise – and control – HIV when therapy is interrupted, with implications for novel treatment strategies	13	0	2020-10-06 17:14:45	
The use of an active-feedback digital 'stroke clock' significantly shortened the time to clot-busting, MRI and other treatments for acute stroke following admission to a hospital.	13	0	2020-10-05 20:05:44	
Mycobacterium tuberculosis progresses through two phases of latent infection in humans	11	0	2020-09-30 12:04:56	
Impact of genetic mutations on cocaine addiction elucidated: Scientists recently demonstrated that two gene mutations involved in the conformation of nicotinic receptors in the brain appear to play a role in various aspects of cocaine addiction	11	2	2020-09-30 10:55:17	
The hysteresis of the Antarctic Ice Sheet	11	0	2020-09-29 16:55:46	
The 2013 legalization of cannabis in Uruguay was associated with a 52.4% immediate increase [95% confidence interval (CI) = 11.6, 93.3, P = 0.012] in the light motor vehicle driver's fatality rate.	12	5	2020-09-24 18:21:17	
Catalytic upcycling of high-density polyethylene via a processive mechanism	11	0	2020-10-18 21:02:54	
New study harnesses artificial intelligence for better glycaemic control in type 1 diabetes	9	1	2020-10-16 15:28:50	
To protect nature’s benefits, focus on people. New paper calls for the consideration of people’s diverse needs in order to develop effective nature-based policies and investments in ecosystems.	8	1	2020-10-12 21:06:43	
Biochar as Influenced by Feedstock Variability: Implications and Opportunities for Phosphorus Management	9	1	2020-10-12 16:46:43	
Sensor with 100,000 times higher sensitivity could bolster thermal imaging	10	3	2020-10-06 09:10:59	
Chemical engineers at EPFL have developed a new way to manufacture zeolitic membranes, state-of-the-art materials used for gas separation in harsh conditions.	8	1	2020-10-05 22:38:13	
A new study reveals how the balance between excitation and inhibition oscillates as the brain moves through sleep stages and how this impacts upon memory consolidation and stabilization	11	3	2020-10-04 14:58:45	
A new map shows where Asian giant hornets could thrive in the U.S.	10	4	2020-10-02 13:38:01	
Detecting biomarkers of secondhand marijuana smoke in young children	11	1	2020-10-02 11:38:14	
Startups supported by ARPA-E (US Advanced Research Projects Agency – Energy) were more innovative than others, filing patents at twice the rate of similar cleantech firms, but an investment gap may remain, suggesting that further interventions are needed to help commercialize new clean energy tech.	11	0	2020-10-01 21:06:08	
Personal interactions are important drivers of STEM identity in girls	12	5	2020-10-01 15:28:42	
Angiogenic potential is reduced in skeletal muscle of aged women	8	4	2020-09-30 17:43:51	
Mice Are Not Humans: The Case of p53	12	2	2020-09-30 13:42:44	
Immune responses to SARS-CoV-2 infection in hospitalized pediatric and adult patients	10	0	2020-09-26 22:36:53	
New study uncovers people's neuropsychological response to reading Donald Trump's negative tweets	10	4	2020-09-26 09:55:40	
COVID-19 shapes political approval rating. More than 2 million daily approval ratings were collected for 11 heads of government from geographically and culturally diverse countries and all 50 United States governors.	10	1	2020-09-25 16:09:14	
Agency in the fentanyl era: Exploring the utility of fentanyl test strips in an opaque drug market	10	0	2020-10-21 01:31:57	
Estimation of change in house sales prices in the United States after heat pump adoption	8	2	2020-10-20 21:01:42	
Solar-powered system extracts drinkable water from “dry” air	9	33	2020-10-15 10:23:49	
Amid the present COVID-19 pandemic, many citizens around the world “rally ‘round the flag” and increasingly support their leaders. These findings hold among countries that are culturally and geographically diverse, and even among leaders who are strongly disliked by citizens prior to the pandemic.	9	2	2020-10-15 00:37:36	
The Relationship Between the Level of Copper, Lead, Mercury and Autism Disorders: A Meta-Analysis	9	8	2020-10-14 01:59:04	
Enzyme Conformation Influences the Performance of Lipase‐powered Nanomotor	9	0	2020-10-13 23:48:36	
Escherichia coli is engineered to grow on CO2 and formic acid	9	1	2020-10-06 13:09:52	
A Global Map of G Protein Signaling Regulation by RGS Proteins	11	1	2020-10-05 04:03:16	
Gravitational Test beyond the First Post-Newtonian Order with the Shadow of the M87 Black Hole	11	3	2020-10-04 09:40:26	
Effect of free-base and protonated nicotine on nicotine yield from electronic cigarettes with varying power and liquid vehicle	9	1	2020-10-01 17:12:43	
In the United States, individual state laws barring 18- to 20-year-olds from buying or possessing a handgun make little difference in the rate of homicides involving a gun by people in that age group, a new University of Washington study has found.	9	4	2020-09-25 21:48:33	
IL-17 and immunologically induced senescence regulate response to injury in osteoarthritis	7	0	2020-09-25 15:55:55	
The reuse of public datasets in the life sciences: potential risks and rewards	9	0	2020-09-24 01:09:45	
Oncotarget: A comprehensive analysis of clinical trials in pancreatic cancer	9	0	2020-09-23 23:21:34	
Strength of Wooden Guardrails Attached to New Structures and Behaviour under Load of Metal Guardrails Attached to Existing Structures	9	1	2020-09-23 22:34:28	
​NTU Singapore scientists devise 'Trojan horse' approach to kill cancer cells without using drugs	9	3	2020-09-23 16:13:35	
In a new study published in Journal of Child Psychology and Psychiatry shows that children rated by their elementary schoolteachers as being anxious or inattentive were more likely to remain unpartnered from age 18 to 35 years.	61	10	2020-10-22 11:59:44	
Changing diets and traditional lifestyle of Siberian Arctic Indigenous Peoples and effects on health and well-being	12	1	2020-10-22 04:03:35	
Lorises use their venom against each other, finds Current Biology study	8	3	2020-10-20 03:33:16	
Defective mitophagy in Alzheimer's disease	9	0	2020-10-17 05:36:42	
Dapagliflozin in Patients with Chronic Kidney Disease: Anti-diabetic Medication shown benefit in patients with chronic kidney disease regardless of diabetes status	10	0	2020-10-17 04:12:29	
Demographic Characteristics, Experiences, and Beliefs Associated with Hand Hygiene Among Adults During the COVID-19 Pandemic	7	3	2020-10-17 01:49:33	
Mental accounting is impacting sustainable behavior. UNIGE psychologists are analysing the way our minds plan the use of resources so that interventions can be developed to reduce excessive energy consumption and carbon emissions.	8	0	2020-10-14 20:20:56	
From ants to primates, ‘Napoleonic’ intelligence has evolved to help animals contend with the myriad cognitive challenges arising from interactions with rival outsiders, suggest researchers at the University of Bristol	8	0	2020-10-06 20:21:37	
Framing COVID-19: How we conceptualize and discuss the pandemic on Twitter is shaped by war-related terminology more than other figurative framing (via topic modeling and linguistic corpus analysis).	8	0	2020-10-01 04:03:19	
Beliefs about sexual orientation linked to voting behavior in the 2016 presidential election	10	21	2020-09-30 19:40:27	
A mathematical model reveals the influence of population heterogeneity on herd immunity to SARS-CoV-2	10	2	2020-09-25 08:23:20	
Serum antibody profile of a patient with COVID-19 reinfection	9	0	2020-09-24 22:14:38	
Integrated pest and disease management in aquaponics: A metadata‐based review	9	0	2020-09-24 18:37:32	
Recurrent processing via prefrontal cortex, necessary for quick visual object processing in primates, provides a key insight for developing brain-like artificial intelligence	8	1	2020-10-21 17:19:23	
No Evidence That Salt Water Ingestion Kills Adult Mosquitoes (Diptera: Culicidae)	7	1	2020-10-21 17:13:50	
Providing a hybrid data exploration setup with an AR headset and a regular computer can help data analysis purposes as confirmed by CERN scientists	7	1	2020-10-20 15:34:50	
Retrospective valuation of experienced outcome encoded in distinct reward representations in the anterior insula and amygdala	6	0	2020-10-20 05:18:30	
Wild boar rooting affect spatial distribution of active burrows of meadow-dwelling voles	5	0	2020-10-19 00:14:29	
Extreme Value Snow Water Equivalent and Snowmelt for Infrastructure Design Over the Contiguous United States	7	0	2020-10-16 20:47:27	
Domestication Phenotype Linked to Vocal Behavior in Marmoset Monkeys	8	0	2020-10-16 02:29:23	
Estimating temperatures of heated Lower Palaeolithic flint artefacts	7	1	2020-10-13 06:39:12	
The European Media Portrayal of Climate Change: Implications for the Social Mobilization towards Climate Action	8	0	2020-10-12 19:52:06	
The mega-importance of de novo lipogenesis in platelet production	6	0	2020-10-12 09:05:50	
WASP-121b is a hot Jupiter that was recently found to possess rich emission(day side) and transmission (limb) spectra, suggestive of the presence of a multitude of chemical species in the atmosphere.	9	3	2020-10-11 23:37:46	
Dietary thiamine influences l-asparaginase sensitivity in a subset of leukemia cells	6	1	2020-10-11 12:37:21	
Population abundance of Varroa destructor and its effects on Apis mellifera scutellata colonies in Kenya	6	0	2020-10-09 23:29:36	
Frontiers | The Importance of Cursive Handwriting Over Typewriting for Learning in the Classroom: A High-Density EEG Study of 12-Year-Old Children and Young Adults	6	2	2020-10-09 23:08:55	
Estimating molecular preservation of the intestinal microbiome via metagenomic analyses of latrine sediments from two medieval cities	7	0	2020-10-09 18:56:34	
Prevalence, management, and outcomes of SARS-CoV-2 infections in older people and those with dementia in mental health wards in London, UK: a retrospective observational study	8	0	2020-10-06 13:17:49	
The impact of COVID-19 public health measures on detections of influenza and respiratory syncytial virus in children during the 2020 Australian winter	8	3	2020-10-03 23:53:18	
SARS-CoV-2 RapidPlex: A Graphene-based Multiplexed Telemedicine Platform for Rapid and Low-Cost COVID-19 Diagnosis and Monitoring	9	2	2020-10-02 20:04:21	
A short review of biological research on the development of sexual orientation	7	0	2020-10-02 19:58:32	
Maresin-1 and Resolvin E1 Promote Regenerative Properties of Periodontal Ligament Stem Cells Under Inflammatory Conditions	6	3	2020-10-02 19:34:41	
Computer scientists use manifold learning methods to predict ecological niches of microbes based only on genome sequences	6	1	2020-09-29 21:21:35	
A new digital pathology tool, “MarrowQuant”, can quantify bone marrow compartments in standard histological sections, and makes it possible to examine bone marrow biopsies as well as to re-visit historical collections of bone-marrow samples and even old clinical trials.	7	1	2020-09-29 16:10:40	
Integrating Conventional and Participatory Crop Improvement for Smallholder Agriculture Using the Seeds for Needs Approach: A Review	7	1	2020-09-24 14:39:10	
Utica Shale Play Oil and Gas Brines: Geochemistry and Factors Influencing Wastewater Management	6	0	2020-10-19 20:54:49	
The land plant‐specific MIXTA‐MYB lineage is implicated in the early evolution of the plant cuticle and the colonization of land	5	0	2020-10-15 15:11:09	
Effects of vegetation on the spatial and temporal variation of microclimate in the urbanized Salt Lake Valley.	6	1	2020-10-14 21:18:43	
Gender-Role Ideology and Height Preference in Mate Selection	6	6	2020-10-14 04:04:54	
Local Quantum Energy Conditions in Non-Lorentz-Invariant Quantum Field Theories	7	7	2020-10-13 05:55:53	
Effect of school closures on mortality from coronavirus disease 2019: old and new predictions	8	3	2020-10-09 05:19:17	
Rapamycin as a potential repurpose drug candidate for the treatment of COVID-19	6	1	2020-10-06 18:50:37	
Deep-Learning-Based Indoor Human Following of Mobile Robot Using Color Feature	4	2	2020-10-06 09:29:05	
Y-chromosome gene (Sry) has two parts, not one, and lacking the second part is what makes mice male	6	1	2020-10-02 08:37:51	
The origin and diversification of pteropods precede past perturbations in the Earth’s carbon cycle	6	5	2020-09-30 20:08:50	
Future Attractors in 2+1 Dimensional Gravity	4	4	2020-09-27 02:42:44	
Discovering symmetry invariants and conserved quantities by interpreting siamese neural networks	6	1	2020-09-26 22:47:27	
Child neglect linked to teen pregnancy	5	5	2020-09-24 14:05:16	
Treatment for White Blood Cell Malignancies Causes Nervous System Toxicity	6	0	2020-09-24 10:32:13	
Parylene photonics: new class of materials for optical biointerfaces. These tiny flexible optical devices can be inserted into the tissue for short-term imaging or manipulation. They can also be used as permanent implantable devices for long-term monitoring and therapeutic interventions.	5	0	2020-09-23 23:53:34	
Spatial ultrasound modulation by digitally controlling microbubble arrays	4	1	2020-10-21 02:26:04	
Transparency and reproducibility in artificial intelligence	5	0	2020-10-15 03:17:33	
Epidural Analgesia During Labor and Risk of Autism Spectrum Disorders in Offspring	5	6	2020-10-14 03:52:59	
Loss of Bcl-6-Expressing T Follicular Helper Cells and Germinal Centers in COVID-19	3	1	2020-10-09 20:40:06	
Atmospheric Erosion by Giant Impacts onto Terrestrial Planets: A Scaling Law for any Speed, Angle, Mass, and Density	4	0	2020-10-09 19:14:29	
Epidemiology and transmission dynamics of COVID-19 in two Indian states	4	0	2020-10-01 21:00:32	
SARS-CoV-2 Uses CD4 to Infect T Helper Lymphocytes	3	3	2020-09-30 18:00:05	
(Black Hole Imaging) Monitoring the Morphology of M87* in 2009–2017 with the Event Horizon Telescope	5	0	2020-09-25 06:07:43	
Reversible dynamics with closed time-like curves and freedom of choice	4	0	2020-09-25 05:01:54	
Assessing the ecological niche and invasion potential of the Asian giant hornet	5	0	2020-09-25 02:39:55	
The yeast mating-type switching endonuclease HO is a domesticated member of an unorthodox homing genetic element family	6	0	2020-10-21 07:02:54	
Simulation of high-output and lightweight sliding-mode triboelectric nanogenerators	4	0	2020-10-21 02:27:56	
Enzyme Regulating NAD+ Keeps Mouse Cells Replicating Under Stress	3	0	2020-10-20 08:50:35	
Population dynamics and range shifts of moose (Alces alces) during the Late Quaternary	6	0	2020-10-17 15:06:16	
Distribution and Diversity of Coccolithophores in Surface Sediments of the Northern Red Sea: Coccolith Accumulation in Brine Pools and Observation of Productivity.	4	0	2020-10-17 14:46:34	
Biting off more than you can chew: Attempted predation on a human by a giant snake (Simalia amethistina)	4	2	2020-10-17 06:47:42	
The Lipid Handling Capacity of Subcutaneous Fat Is Programmed by mTORC2 during Development	2	2	2020-10-16 12:39:48	
The state of artificial intelligence-based FDA-approved medical devices and algorithms: an online database - Cross-checking and validating all approvals, we identified 64 AI/ML based, FDA approved medical devices and algorithms.	4	0	2020-10-15 19:17:40	
Strategies to revise agrosystems and breeding to control Fusarium wilt of banana	3	0	2020-10-15 16:44:39	
Technical review of physical risks to carbon sequestration under the Emissions Reduction Fund (ERF)	6	1	2020-10-15 06:43:09	
Discovery of cortex-wide variation of the intracellular concentrations of ATP in excitatory neurons across the sleep-wake states in mice: The neuronal intracellular ATP levels greatly decreased whereas the cerebral hemodynamics for energy supply greatly increased during REM sleep	3	2	2020-10-12 10:05:45	
The effects of nitrogen rates and irrigation regimes on plant and root growth, yield, and production efficiency of fresh-market tomato.	4	0	2020-10-06 20:53:02	
Simulating rodent whisker barrels shows complex brain structures can arise from simple instructions	5	2	2020-10-06 20:32:26	
In Search for a Planet Better than Earth: Top Contenders for a Superhabitable World	4	7	2020-10-06 20:12:41	
Microorganisms | Free Full-Text | Fatty Acids from Hermetia illucens Larvae Fat Inhibit the Proliferation and Growth of Actual Phytopathogens	4	0	2020-10-05 18:59:09	
Viruses | Free Full-Text | Regulation of Expression and Latency in BLV and HTLV	3	1	2020-09-26 20:22:45	
Possible role of HLA class-I genotype in SARS-CoV-2 infection and progression: A pilot study in a cohort of Covid-19 Spanish patients	5	0	2020-09-25 07:41:41	
Assessing a novel, lab-free, point-of-care test for SARS-CoV-2 (CovidNudge): a diagnostic accuracy study	3	1	2020-09-24 05:54:53	
Patents involving nanocellulose: Analysis of their evolution since 2010	3	0	2020-09-23 23:23:50	
Prediction errors bidirectionally bias time perception	5	0	2020-09-23 21:42:59	
NASA’s OSIRIS-REx spacecraft lands on asteroid in bid to collect samples	11	0	2020-10-22 06:08:24	
Limited climate benefits of global recycling of pulp and paper	8	1	2020-10-21 22:04:30	
Bridging the Gap Between Biofuels and Biodiversity Through Monetizing Environmental Services of Miscanthus Cultivation	4	0	2020-10-20 20:13:03	
NR Does Not Improve Mitochondrial Function or NAD+ Content in Human Skeletal Muscle After Long-Term Administration	2	5	2020-10-17 04:39:35	
The association of ABO blood group with indices of disease severity and multiorgan dysfunction in COVID-19	2	2	2020-10-14 23:58:49	
Oncotarget: Efavirenz induces DNA damage response pathway in lung cancer	6	1	2020-10-14 20:52:41	
Association of violence with urban points of interest	4	1	2020-10-14 18:25:06	
Annually resolved Atlantic sea surface temperature variability over the past 2,900 years	4	0	2020-10-14 12:30:07	
A new species of longirostrine plioplatecarpine mosasaur (Squamata: Mosasauridae) from the Late Cretaceous of Morocco, with a re-evaluation of the problematic taxon ‘Platecarpus’ ptychodon	4	0	2020-10-13 06:37:50	
Cerebrospinal Fluid Leak After Nasal Swab Testing for Coronavirus Disease 2019 - JAMA Network	3	3	2020-10-13 00:44:31	
Selective and cross-reactive SARS-CoV-2 T cell epitopes in unexposed humans	1	0	2020-10-10 02:27:34	
Inhibiting Ebola virus and SARS-CoV-2 entry	2	0	2020-10-09 08:56:01	
The R2R3-MYB gene family in banana (Musa acuminata): Genome-wide identification, classification and expression patterns	4	0	2020-10-07 22:02:21	
Efficacy of anti-CD147 chimeric antigen receptors targeting hepatocellular carcinoma	4	1	2020-09-24 01:00:55	
Beta-Adrenergic Receptor Stimulation Modulates the Cellular Proarrhythmic Effects of Chloroquine and Azithromycin	6	0	2020-10-22 11:25:36	
Stable carbon and nitrogen isotope data of bone collagen of 105 human and 50 animals from the 5th millennium BC to the Sarmatian period indicate dietary variation among the cultural entities as well as regarding age, sex and archaeologically indicated social status is only weakly reflected.	3	0	2020-10-22 06:18:34	
Aqueous Film-Forming Foams Exhibit Greater Interfacial Activity than PFOA, PFOS, or FOSA	2	0	2020-10-19 21:04:09	
A Municipal-Scale Analysis of Historic Preservation, Flood Hazards, and Planning	2	0	2020-10-19 20:05:28	
Optical framed knots as information carriers	2	0	2020-10-17 20:26:24	
Efficient Cu removal from CuEDTA complex-containing wastewater using electrochemically controlled sacrificial iron anode	2	0	2020-10-14 13:09:05	
The paper reviews device architectures, working mechanisms, material innovation, and recent progress for leading NMSM (Non-volatile, multi-state memory) candidates: Flash memory, magnetic random-access memory, resistive random-access memory, ferroelectric random-access memory, phase-change memory.	2	0	2020-10-12 22:42:17	
A circular economy could save the world’s economy post-COVID-19.	3	1	2020-10-12 21:27:18	
Speech can produce jet-like transport relevant to asymptomatic spreading of virus	4	2	2020-09-30 11:55:49	
Federal Regulations in the US and Canada and Potential Corneal Donation by Men Who Have Sex With Men	1	4	2020-09-26 07:30:19	
The ecological and evolutionary consequences of systemic racism in urban environments	0	4	2020-10-21 20:04:19	
Researchers from Switzerland recently developed a new approach for generating high-energy, ultrashort pulses with single-mode beam quality: nonlinear beam cleaning in a multimode laser cavity.	3	0	2020-10-21 19:41:33	
Observational learning of fear in real time procedure	1	0	2020-10-12 20:11:47	
Exposure to Static Magnetic and Electric Fields Treats Type 2 Diabetes	0	17	2020-10-10 22:48:25	
Viromers as carriers for mRNA-mediated expression of therapeutic molecules under inflammatory conditions	1	0	2020-09-24 03:17:50	
A cross-country database of COVID-19 testing	1	3	2020-10-15 10:26:18	
Effect of school closures on mortality from coronavirus disease 2019: old and new predictions	0	3	2020-10-14 16:44:53	
Feeding C-section newborns their mother's feces may help build healthy gut flora, study finds	0	11	2020-10-02 13:01:58	
A question of reality. John Stewart Bell’s eponymous theorem and inequalities set out, mathematically, the contrast between quantum mechanical theories and local realism. They are used in quantum information, which has evolving applications in security, cryptography and quantum computing.	0	0	2020-09-25 19:46:14	
Study ranks the United States ninth out of 19 based on a newly developed tool to evaluate public perception of different countries' responses to the COVID-19 pandemic	0	3	2020-10-07 15:06:26	
Performance characteristics of five immunoassays for SARS-CoV-2: a head-to-head benchmark comparison	0	1	2020-09-25 05:50:43	
Molecular Binding Mechanism and Pharmacology Comparative Analysis of Noscapine for Repurposing against SARS-CoV-2 Protease	0	0	2020-10-17 16:18:51	
Women’s dreams have been more negatively affected by the COVID-19 pandemic than men’s dreams, according to a new international study	0	5	2020-10-10 22:15:02	
New Yorkers With ‘Long-Haul’ Symptoms Are Upending the Narrative About COVID-19	0	12	2020-09-28 02:00:53	
Early Hydroxychloroquine use reduces ICU admission by 53% in COVID-19 patients	0	4	2020-10-10 22:15:52	
